,Crime_Type,Crime_Severity,Police_Response_Time_Minutes,Resolved,Suspect_Arrested,Public_Complaints,Location,Ride_Duration_Minutes,Ride_Fare_INR,Ride_Surge_Pricing_Factor,Driver_Rating,Ride_Cancellation_Status,Weather_Temperature_C,Weather_Visibility_KM,Weather_Humidity_%,Weather_Wind_Speed_KMH,Weather_Condition,Road_Accidents_Reported,Nearby_CCTV_Cameras,Time_of_Day,Num_Police_Stations_Nearby
3985,Theft,7.0,42,0,1,3,Dadar,88,485.93425842943697,1.2,2.4,Completed,42.498012397111744,5.718635338865711,94,25,Sunny,3,4,Night,1
3986,Burglary,2.0,38,1,1,8,Dadar,96,356.9957606031967,2.0,5.0,Completed,34.8415085975057,0.5860562242319662,37,15,Foggy,0,3,Morning,3
3987,Burglary,7.0,13,1,1,5,Karol Bagh,86,,1.0,4.5,Completed,33.69950703481325,8.189224151479316,41,35,Foggy,4,1,Morning,3
3988,Assault,1.0,54,0,1,9,Saket,71,62.52131863395059,1.5,3.7,Cancelled,16.79909044854025,6.086423032276942,70,8,Cloudy,4,6,Night,0
3989,Fraud,5.0,42,1,0,0,Karol Bagh,95,1334.564172691051,2.0,2.6,Cancelled,17.324037307881483,6.379774568191189,33,27,Foggy,3,6,Morning,0
3990,Burglary,6.0,44,0,1,1,Bandra,74,439.31177971577824,1.5,3.2,Cancelled,,1.0740548403830346,25,48,Sunny,4,4,Night,3
3991,Burglary,10.0,33,1,1,3,Dwarka,8,806.3076754471706,1.0,2.2,Completed,32.830631902822304,6.065590256847219,40,43,Foggy,2,6,Morning,4
3992,Fraud,1.0,50,1,1,2,Colaba,5,954.1613034458852,1.0,3.7,Completed,23.834538228788084,2.2075038569828704,83,40,Foggy,0,4,Afternoon,4
3993,Theft,,13,0,0,7,Saket,25,1197.0831039094626,1.5,2.7,Completed,12.246484372925885,4.324923129626213,27,28,Sunny,0,2,Afternoon,2
3994,Burglary,9.0,25,1,0,2,Saket,103,412.7988641702164,1.2,1.5,Completed,33.90601260789512,3.532119195386353,37,15,Rainy,3,6,Afternoon,2
3995,Harassment,1.0,24,0,1,1,Karol Bagh,96,1089.8622327370404,2.0,1.9,Cancelled,37.0812940143362,2.839783092309315,41,41,Sunny,4,5,Morning,0
3996,Burglary,4.0,29,1,1,4,Dwarka,86,220.60827751110108,1.0,3.4,Completed,43.05058667985992,4.747173642994579,89,16,Rainy,2,7,Afternoon,2
3997,Theft,8.0,36,1,1,8,Andheri,56,1071.1409934388803,1.2,3.8,Completed,24.30687036149426,7.738370836849035,73,45,Rainy,2,1,Evening,4
3998,Theft,2.0,6,1,1,3,Colaba,103,1382.9785222084568,1.0,1.4,Completed,19.03168194110992,2.7156012689425197,54,14,Rainy,2,2,Night,1
3999,Assault,8.0,18,1,1,2,Lajpat Nagar,57,173.28808911217675,1.0,4.2,Completed,42.40328019123317,5.349547297701557,64,40,Cloudy,4,1,Afternoon,1
4000,Harassment,10.0,28,1,1,9,Karol Bagh,89,219.21906118211265,1.0,4.3,Completed,35.02985945520268,3.888186114803693,72,34,Rainy,1,6,Morning,4
4001,Theft,9.0,5,1,1,9,Lajpat Nagar,84,857.9798748995097,1.5,3.9,Completed,12.23952059054298,6.714629895897477,73,19,Rainy,3,2,Evening,1
4002,Fraud,9.0,18,1,0,7,Colaba,60,117.28061239732924,1.5,3.7,Completed,30.300956920933643,5.887025387338215,76,11,Foggy,1,2,Afternoon,2
4003,Harassment,1.0,37,1,1,8,Connaught Place,94,321.716238468976,1.0,1.9,Completed,10.99843307957089,6.675559056275024,92,36,Cloudy,3,7,Afternoon,0
4004,Harassment,9.0,7,1,0,5,Juhu,107,325.7785977577411,2.0,4.7,Cancelled,17.9283410396485,9.831720147176409,99,44,Sunny,0,5,Afternoon,4
4005,Fraud,4.0,55,1,0,2,Dadar,77,747.8088209603887,1.2,2.1,Completed,12.483351121668056,5.316398125826438,94,11,Sunny,0,1,Morning,3
4006,Burglary,8.0,9,1,1,8,Andheri,91,410.3061925001774,1.0,1.7,Completed,17.171198194100295,1.4763845120881014,67,10,Foggy,4,5,Night,3
4007,Fraud,9.0,35,1,0,4,Juhu,70,739.5081405759165,1.2,3.6,Cancelled,27.14729460705074,0.925804308799174,61,48,Sunny,3,6,Night,0
4008,Fraud,3.0,12,1,0,9,Karol Bagh,71,,1.0,2.5,Completed,,0.9785685442152668,42,34,Sunny,1,6,Evening,1
4009,Burglary,6.0,52,0,1,8,Karol Bagh,37,1109.434361928584,1.2,4.7,Completed,13.0804420711423,3.8456789991695137,73,48,Sunny,0,6,Night,3
4010,Burglary,3.0,57,1,1,6,Andheri,92,1421.6886823742227,2.0,2.8,Cancelled,26.872110731150137,7.383916469500628,81,19,Cloudy,4,5,Afternoon,3
4011,Burglary,1.0,46,0,1,2,Lajpat Nagar,27,780.4334637311176,1.2,1.7,Completed,34.797091639415115,8.481024664037731,77,38,Sunny,0,5,Night,4
4012,Burglary,10.0,40,0,1,4,Connaught Place,10,564.7577509637679,1.0,4.8,Completed,11.859385011142,6.143447106090238,64,41,Cloudy,1,1,Night,1
4013,Burglary,6.0,44,0,1,2,Connaught Place,89,425.11994892379545,2.0,3.1,Completed,40.88408601573228,5.059851895333036,48,10,Cloudy,3,3,Night,1
4014,Fraud,5.0,39,0,1,0,Juhu,51,970.2529566809868,1.0,3.1,Cancelled,32.857444199131535,8.543060360472184,67,31,Cloudy,2,3,Afternoon,0
4015,Assault,3.0,24,0,1,1,Karol Bagh,62,1417.229811711882,1.0,2.5,Completed,28.180451645150796,1.0388621266534737,51,45,Sunny,0,3,Afternoon,4
4016,Assault,4.0,9,1,0,8,Lajpat Nagar,9,1158.7496220719606,1.5,4.3,Completed,23.87108999463586,3.5740877928922594,27,46,Sunny,3,3,Night,0
4017,Theft,2.0,12,1,1,7,Saket,81,348.8488162381479,1.2,2.2,Cancelled,23.765070292947957,1.0450134540242406,69,8,Sunny,0,0,Afternoon,2
4018,Assault,,36,0,1,0,Karol Bagh,108,1345.2909894214556,1.0,1.1,Completed,21.74455732336414,9.34550002461173,28,19,Rainy,3,5,Afternoon,0
4019,Assault,10.0,37,1,1,0,Lajpat Nagar,81,1116.494296722148,2.0,3.0,Completed,14.050527419100415,1.3473277519904503,65,20,Sunny,1,6,Night,2
4020,Fraud,4.0,9,1,1,2,Saket,87,235.52004879271936,2.0,4.7,Completed,12.77346605977301,9.615731915018406,25,19,Sunny,2,4,Afternoon,1
4021,Burglary,4.0,39,1,1,2,Karol Bagh,13,1083.563502589495,2.0,2.1,Completed,20.80905998008872,7.442799831048788,88,25,Foggy,0,3,Night,0
4022,Burglary,3.0,46,0,1,0,Dwarka,7,469.5654132390285,1.5,2.1,Completed,33.34724155289193,5.1981204417609685,64,27,Rainy,4,7,Afternoon,4
4023,Fraud,6.0,52,0,1,9,Saket,65,762.5251531286591,1.0,4.0,Completed,20.09380251584546,3.469738839010275,96,29,Sunny,4,1,Night,3
4024,Assault,,22,1,1,0,Karol Bagh,99,485.33540543255725,2.0,4.1,Completed,38.42927334216078,5.602265608973108,44,13,Foggy,0,7,Morning,4
4025,Fraud,9.0,59,0,1,9,Juhu,68,171.88589501449314,1.5,2.7,Completed,23.310172581343394,6.605585387643131,76,36,Foggy,3,3,Morning,3
4026,Theft,10.0,17,1,1,2,Lajpat Nagar,50,1164.4461977908709,2.0,4.3,Completed,32.091775468038776,5.072376120135349,45,49,Foggy,3,3,Evening,3
4027,Burglary,3.0,33,1,0,0,Andheri,60,1251.5914501267798,1.5,1.7,Completed,25.116970471743063,9.216239517452482,25,9,Foggy,0,1,Night,0
4028,Harassment,3.0,57,1,1,8,Connaught Place,43,386.3695519730449,1.2,2.5,Completed,27.423927210470083,1.8233186287829104,78,41,Sunny,3,7,Night,4
4029,Theft,3.0,47,1,1,3,Bandra,17,,1.0,2.6,Completed,18.7556199456872,1.7197949704001951,79,33,Cloudy,0,8,Evening,1
4030,Theft,,24,0,1,4,Andheri,45,673.438705902528,2.0,2.3,Cancelled,27.9854177421024,7.905429356861808,30,25,Foggy,1,0,Afternoon,4
4031,Fraud,,15,1,1,1,Karol Bagh,15,1226.6305126999025,1.5,1.9,Completed,13.872857462023308,5.826858131050423,66,5,Foggy,2,7,Night,3
4032,Assault,2.0,29,1,1,6,Andheri,45,162.0387044677941,1.0,2.4,Completed,23.536865337780924,4.3578351205846,71,11,Cloudy,3,2,Afternoon,1
4033,Burglary,1.0,32,1,1,3,Colaba,79,1222.6314622796542,1.2,1.1,Completed,25.69053373244779,8.294308819462188,29,10,Sunny,2,6,Night,1
4034,Harassment,5.0,33,1,1,3,Bandra,114,1387.948293385581,1.5,3.8,Completed,34.63985809290925,9.421120228231784,62,23,Cloudy,1,1,Evening,2
4035,Theft,8.0,29,0,1,7,Lajpat Nagar,51,864.1810432953656,2.0,3.7,Completed,24.00774122561458,5.484789481658179,58,44,Foggy,4,8,Evening,2
4036,Harassment,3.0,15,1,1,6,Juhu,53,137.56764818862243,1.0,2.8,Completed,33.29026020033279,5.9018282461671125,46,18,Cloudy,1,0,Evening,2
4037,Assault,6.0,27,1,0,8,Juhu,69,440.8515017915978,1.2,2.3,Completed,16.111564592110796,1.0224961641611008,59,10,Foggy,1,4,Afternoon,3
4038,Assault,3.0,34,0,0,3,Karol Bagh,39,211.51038745278885,1.2,2.7,Cancelled,10.882911611154212,5.235253725850908,55,13,Rainy,3,7,Morning,2
4039,Harassment,6.0,4,0,1,8,Juhu,39,,1.5,4.7,Completed,27.708161484358207,0.6873222531726635,39,36,Cloudy,4,2,Night,1
4040,Burglary,,49,1,1,9,Bandra,71,1227.0839137635512,1.2,3.4,Completed,26.585477391059705,4.356037002992483,65,12,Sunny,2,4,Evening,0
4041,Assault,7.0,48,1,1,4,Bandra,8,130.71829438050014,2.0,3.9,Completed,33.44133732526798,9.680483433157786,88,45,Foggy,4,6,Morning,4
4042,Harassment,10.0,18,0,0,8,Dwarka,28,,1.5,1.9,Completed,20.974084188960376,7.744322101001194,93,26,Sunny,1,8,Morning,2
4043,Theft,1.0,21,0,0,4,Dadar,98,799.5786058069626,1.2,1.4,Cancelled,11.045287572672496,7.4769174597760735,82,12,Rainy,4,8,Night,4
4044,Harassment,1.0,48,1,1,7,Saket,100,1317.3594159046345,1.0,1.3,Completed,35.32493616966421,7.956183540383279,51,48,Rainy,3,4,Evening,3
4045,Harassment,5.0,8,0,1,5,Andheri,117,412.4741405796126,2.0,2.9,Completed,42.97740581387984,8.571957590798345,59,38,Rainy,3,7,Evening,1
4046,Fraud,9.0,6,1,1,7,Dadar,88,1178.5743769784808,1.0,3.9,Cancelled,23.799224151798093,0.9056937329675592,59,13,Sunny,1,6,Evening,3
4047,Assault,5.0,54,1,1,5,Bandra,40,896.1751583713909,1.2,4.1,Completed,31.38947231980945,8.855217889757022,48,14,Foggy,0,1,Night,0
4048,Burglary,4.0,20,1,1,2,Andheri,81,1030.7356552005567,2.0,3.9,Completed,29.064052436676157,7.858844422874102,41,26,Sunny,4,8,Afternoon,3
4049,Burglary,8.0,2,1,0,5,Saket,60,1299.5645389833016,1.0,4.7,Completed,29.810051048941403,6.997191858079321,92,17,Sunny,2,4,Evening,2
4050,Fraud,5.0,51,0,1,2,Dadar,107,88.30269787232146,1.2,1.2,Completed,40.35816747064288,4.354465433881544,85,46,Sunny,1,3,Evening,1
4051,Burglary,1.0,45,1,0,9,Connaught Place,8,818.1135454250591,2.0,4.4,Cancelled,35.7717870306048,3.355135717351329,96,39,Cloudy,0,9,Morning,0
4052,Harassment,7.0,22,1,0,1,Colaba,96,1133.4606001943075,2.0,3.6,Completed,36.94252442376738,2.3234588829674294,54,12,Rainy,4,8,Afternoon,2
4053,Fraud,4.0,54,1,1,7,Lajpat Nagar,44,1332.6744314886903,2.0,1.7,Completed,13.151312687052087,3.745288488277645,46,17,Sunny,0,9,Morning,4
4054,Theft,,21,0,1,6,Bandra,47,242.4065730172791,1.2,3.7,Completed,15.134761409121008,8.843667623807235,82,39,Foggy,1,1,Morning,4
4055,Assault,5.0,6,1,1,4,Juhu,119,545.104874694151,1.2,3.0,Cancelled,33.21566161814712,1.0363860348621954,49,33,Foggy,4,6,Afternoon,2
4056,Assault,6.0,59,1,1,6,Lajpat Nagar,62,,2.0,2.4,Completed,28.9160224834618,7.398693189637734,48,14,Rainy,0,1,Evening,2
4057,Assault,7.0,32,1,1,5,Saket,66,1260.6544215228805,2.0,2.0,Completed,37.09974121377466,1.3089581790529947,54,34,Cloudy,0,7,Night,4
4058,Harassment,2.0,6,1,0,4,Karol Bagh,11,1293.181204338483,2.0,2.9,Completed,13.25756619299611,1.6097359886471327,56,10,Cloudy,3,0,Night,0
4059,Theft,1.0,13,1,1,9,Karol Bagh,13,751.1987065696264,1.2,2.0,Completed,29.8270492408288,2.3975358758638405,45,33,Sunny,1,9,Evening,1
4060,Fraud,3.0,1,0,0,5,Bandra,26,80.15317534729013,1.5,1.3,Completed,27.012428902346866,6.901589141162932,23,42,Cloudy,2,1,Night,4
4061,Fraud,10.0,22,1,0,0,Saket,8,198.1873164232186,1.0,4.4,Completed,39.91404067953353,8.588396070728681,29,9,Foggy,1,2,Afternoon,4
4062,Assault,1.0,53,1,1,3,Lajpat Nagar,40,955.3192732408378,1.0,3.4,Completed,16.550214049388558,1.8468743814194168,39,11,Cloudy,1,0,Morning,1
4063,Theft,4.0,24,0,1,4,Connaught Place,101,1474.7978195302856,1.0,2.5,Completed,,2.721869526870727,79,15,Rainy,3,5,Evening,1
4064,Theft,6.0,41,1,1,8,Bandra,74,1266.352911997068,1.5,2.8,Completed,15.2665011293676,6.529254988062041,29,24,Sunny,2,0,Evening,2
4065,Theft,,30,1,0,1,Andheri,71,1206.987213252806,1.2,4.5,Completed,25.81063748203137,4.833588884429182,49,31,Rainy,3,2,Evening,3
4066,Burglary,4.0,22,1,1,7,Juhu,39,656.0563273959141,2.0,2.3,Completed,40.84920344168809,6.518020240541221,94,19,Cloudy,1,0,Evening,1
4067,Burglary,7.0,44,0,1,5,Bandra,37,1478.5577656124071,2.0,2.5,Completed,33.46167172047485,2.0039523701289768,35,33,Foggy,0,2,Evening,1
4068,Assault,6.0,12,1,0,1,Connaught Place,11,1246.21063374889,1.5,4.1,Cancelled,36.050457391491655,4.866215880411504,26,16,Rainy,0,7,Night,3
4069,Theft,3.0,26,1,1,6,Bandra,109,536.6965912678606,1.0,1.8,Completed,13.266790735431076,3.7343563278648375,42,42,Cloudy,1,4,Morning,3
4070,Theft,9.0,4,0,0,2,Dwarka,103,1135.311991859058,1.2,3.6,Completed,25.820907712070444,4.648815100358209,59,37,Rainy,4,9,Morning,3
4071,Fraud,5.0,19,0,1,8,Andheri,59,677.1582331864223,1.2,2.7,Completed,39.35346247279787,3.315406424734386,20,39,Rainy,1,8,Afternoon,2
4072,Fraud,10.0,16,1,1,5,Karol Bagh,51,1007.660721754957,1.2,3.0,Cancelled,39.31178630163954,1.8608420850601164,64,48,Foggy,1,6,Afternoon,0
4073,Assault,1.0,58,0,1,0,Lajpat Nagar,66,1456.5780923168018,2.0,4.1,Completed,44.58070679391959,6.834438942810874,26,37,Sunny,4,6,Night,4
4074,Theft,6.0,12,0,1,2,Karol Bagh,71,407.35475513742193,1.0,5.0,Completed,28.41142901828764,6.855692111426104,60,19,Rainy,4,6,Afternoon,4
4075,Assault,5.0,33,1,0,0,Dwarka,68,1202.753176932103,1.0,4.3,Completed,10.072500021489263,3.011664841532011,87,40,Foggy,3,5,Morning,0
4076,Fraud,10.0,55,1,1,2,Dwarka,47,906.0427657111284,1.5,1.6,Completed,41.46711735684913,5.983055261445893,21,49,Cloudy,0,7,Afternoon,0
4077,Fraud,8.0,21,1,1,0,Andheri,22,1427.4578242033772,1.0,1.9,Cancelled,43.466885033555606,9.636093625682996,36,35,Cloudy,4,8,Morning,3
4078,Burglary,4.0,36,1,0,9,Karol Bagh,7,244.9717994332165,2.0,2.6,Completed,,5.602722051607124,28,48,Rainy,1,5,Morning,3
4079,Assault,,9,1,0,6,Karol Bagh,63,1093.5787733255354,2.0,3.9,Completed,37.016893995591545,3.482947399040268,30,46,Rainy,2,8,Morning,3
4080,Assault,2.0,39,1,0,1,Lajpat Nagar,66,103.8720690001501,1.2,3.0,Completed,17.41702328163922,3.4312999508380773,63,29,Foggy,2,6,Evening,2
4081,Theft,8.0,42,1,1,5,Saket,43,407.50254689069465,1.2,4.6,Cancelled,14.866997625806786,8.396860579882304,75,6,Rainy,3,0,Afternoon,0
4082,Theft,,45,1,1,8,Bandra,95,515.239068595871,1.0,1.2,Completed,34.53101012168804,5.140472400295336,33,22,Sunny,2,0,Morning,0
4083,Burglary,8.0,8,1,1,4,Bandra,68,6767.708527134482,1.2,2.0,Completed,14.91480530114704,3.0010892519347903,98,45,Foggy,0,8,Morning,2
4084,Harassment,5.0,20,1,1,2,Dwarka,77,,1.2,1.9,Completed,43.36604827264677,6.493424915089593,66,48,Cloudy,1,8,Afternoon,0
4085,Harassment,6.0,10,1,1,3,Karol Bagh,85,148.0220325077649,1.5,4.0,Completed,25.60397197741843,8.715164782421311,91,30,Sunny,2,4,Night,3
4086,Harassment,2.0,32,0,1,2,Saket,64,295.0251533122021,1.2,2.9,Completed,11.078527099555677,7.41089449647513,78,18,Rainy,0,2,Afternoon,3
4087,Assault,9.0,28,1,1,3,Connaught Place,109,344.41847796889544,1.2,1.1,Cancelled,15.27077601847907,1.3202806483976008,79,11,Cloudy,2,6,Morning,3
4088,Assault,6.0,10,1,1,4,Bandra,46,664.7952183575818,1.0,4.1,Cancelled,20.166841281977177,3.745762777963592,52,48,Foggy,1,0,Afternoon,3
4089,Fraud,9.0,8,1,1,7,Dadar,113,138.0148102589651,1.0,2.4,Completed,34.63141456779939,8.220756660736694,75,30,Sunny,3,5,Night,3
4090,Assault,10.0,52,0,0,3,Connaught Place,9,1449.85834249035,1.2,2.0,Completed,35.80523136795358,4.473435139218833,21,44,Cloudy,0,2,Evening,1
4091,Assault,3.0,47,1,1,7,Dwarka,50,861.7849522084217,1.5,1.7,Completed,,9.986962665797725,21,19,Cloudy,4,4,Afternoon,3
4092,Assault,6.0,33,0,1,3,Karol Bagh,8,1229.266009237729,2.0,4.8,Completed,32.69944360341233,3.7484345221927295,79,15,Sunny,4,3,Night,1
4093,Burglary,10.0,59,1,1,0,Saket,18,1170.1227243178196,2.0,4.8,Completed,11.11395789354873,9.121202066927683,39,34,Rainy,2,1,Afternoon,2
4094,Assault,5.0,47,1,1,2,Saket,97,1008.1964472311868,2.0,1.3,Completed,13.59985238028406,4.864741219290568,42,6,Rainy,4,7,Morning,2
4095,Theft,9.0,56,1,1,7,Bandra,15,1361.3936570149815,1.5,1.9,Completed,28.725373622943003,9.391990993426896,49,43,Rainy,0,8,Night,1
4096,Theft,10.0,49,1,1,2,Colaba,64,1358.4563826286694,1.2,3.6,Completed,34.63382739601586,4.502397277506791,55,30,Foggy,4,7,Evening,0
4097,Fraud,1.0,13,1,1,4,Saket,26,235.2691530139852,2.0,3.7,Completed,42.002854004405926,4.950319062468085,86,17,Rainy,0,5,Night,3
4098,Burglary,9.0,44,0,1,7,Colaba,110,1357.7960337301386,1.2,2.7,Completed,25.3213366700437,5.63763579628562,76,36,Cloudy,4,4,Afternoon,4
4099,Theft,5.0,35,1,1,1,Dadar,9,809.642001305217,1.2,3.3,Completed,14.19835712970426,0.8780195161885115,36,49,Cloudy,3,1,Morning,0
4100,Burglary,1.0,55,1,1,3,Bandra,57,438.7010845487524,1.2,3.8,Cancelled,42.51418208025734,1.2984807779536829,43,43,Rainy,2,5,Morning,0
4101,Burglary,10.0,51,1,0,5,Saket,16,932.3256769418364,2.0,4.8,Completed,25.310318985310435,8.61852182955095,87,25,Foggy,0,9,Evening,4
4102,Fraud,,29,0,1,7,Bandra,25,457.3102198687795,1.5,3.9,Completed,27.411558522594405,3.0189435463579746,92,46,Foggy,3,4,Night,4
4103,Burglary,7.0,56,1,1,3,Dadar,83,744.561400846023,1.5,1.4,Completed,,6.45899362500483,52,18,Sunny,2,1,Evening,3
4104,Assault,6.0,5,1,1,2,Saket,28,1233.8348805501216,1.5,3.9,Completed,30.50228927620753,2.970014009517425,76,19,Foggy,3,3,Evening,1
4105,Burglary,2.0,3,0,1,0,Andheri,17,,1.5,1.3,Completed,20.550758917242003,3.844785888224833,64,26,Rainy,4,5,Afternoon,3
4106,Fraud,5.0,53,1,1,6,Saket,100,315.47903777063016,1.2,3.0,Completed,28.92731532070665,6.241003556092135,73,46,Cloudy,0,2,Night,3
4107,Fraud,,37,0,1,9,Colaba,30,1437.0448789281486,2.0,3.1,Completed,31.870138421777728,3.716979946170088,51,13,Sunny,1,9,Evening,3
4108,Fraud,2.0,56,0,1,6,Karol Bagh,44,695.3926414724183,1.5,4.1,Completed,41.14299613621583,7.395219816476686,78,12,Cloudy,3,0,Afternoon,3
4109,Theft,10.0,41,1,1,7,Dwarka,30,489.8201544894056,1.5,1.0,Cancelled,18.21920650194782,5.407172719453368,27,14,Rainy,1,0,Night,0
4110,Assault,1.0,6,1,1,1,Colaba,104,1388.7553348764984,1.5,4.5,Cancelled,,7.689101218811156,79,20,Sunny,0,3,Evening,0
4111,Theft,9.0,48,1,1,1,Bandra,49,1371.2601708603518,1.0,3.7,Completed,42.217466350610096,2.532418879635608,34,13,Foggy,4,7,Night,1
4112,Harassment,2.0,42,1,1,8,Connaught Place,34,114.15156279184308,1.2,1.1,Completed,11.591547668588383,6.6271800684514,50,34,Sunny,4,8,Morning,4
4113,Assault,1.0,16,1,1,8,Dwarka,68,575.5931237885409,1.5,1.6,Completed,16.80987344926045,3.4767745547844253,83,5,Rainy,1,7,Night,2
4114,Burglary,7.0,35,1,1,5,Colaba,115,1373.5913921688552,1.2,1.2,Completed,22.121022003358178,3.854815210220682,24,15,Foggy,2,5,Night,1
4115,Fraud,9.0,18,1,1,4,Andheri,77,310.669355565674,1.2,4.1,Completed,33.74639398491007,2.2726581551904794,61,38,Cloudy,1,1,Morning,3
4116,Harassment,6.0,11,1,1,0,Dadar,92,888.4095888085174,1.2,1.7,Completed,39.4646545254214,1.720992247913711,48,12,Foggy,1,6,Night,3
4117,Assault,8.0,51,1,1,3,Andheri,42,515.128119821723,1.0,1.2,Completed,16.97097970935421,8.87300587343615,33,10,Cloudy,1,0,Evening,0
4118,Theft,7.0,57,1,1,4,Karol Bagh,22,1118.0198794733112,1.0,1.6,Cancelled,18.63465673113592,9.489629103646168,71,37,Cloudy,1,1,Evening,1
4119,Fraud,9.0,23,1,1,9,Lajpat Nagar,13,279.4805881908688,1.5,3.2,Completed,38.81499026787856,4.238828381083686,72,15,Rainy,0,4,Night,4
4120,Theft,7.0,47,0,0,2,Saket,90,9142.771114651365,1.2,3.0,Completed,15.192022730110928,7.753514073063914,32,14,Rainy,0,0,Afternoon,2
4121,Assault,6.0,11,0,0,4,Bandra,60,50.012226706391246,1.0,2.0,Completed,19.141192990242764,8.13331405049897,79,31,Rainy,1,1,Night,1
4122,Assault,1.0,59,1,1,6,Dadar,42,416.2174454893514,2.0,4.8,Completed,35.64427550689058,1.847591567805122,67,21,Rainy,1,8,Morning,4
4123,Harassment,9.0,57,0,1,7,Saket,25,285.1395566905214,2.0,4.4,Completed,15.815557823584012,9.42131151508806,45,29,Cloudy,4,3,Evening,3
4124,Burglary,10.0,29,0,1,8,Karol Bagh,75,354.2545323739381,1.2,2.3,Completed,38.98117336397104,8.178032307336714,50,10,Rainy,3,1,Afternoon,2
4125,Theft,5.0,54,1,1,1,Karol Bagh,16,1297.6181238438623,2.0,2.9,Completed,27.16808091736523,8.001351889647625,55,22,Foggy,0,5,Night,2
4126,Harassment,2.0,56,0,0,7,Connaught Place,40,1376.4550489270248,1.5,3.1,Completed,25.665022645673936,9.28266749369192,46,47,Foggy,2,5,Evening,4
4127,Fraud,8.0,42,1,1,7,Karol Bagh,15,1144.7957808629274,2.0,4.0,Completed,,3.852386050650572,23,46,Sunny,2,4,Night,1
4128,Burglary,4.0,27,1,0,7,Karol Bagh,71,,2.0,2.7,Completed,33.78804000636714,8.923538163895936,94,7,Sunny,2,7,Evening,1
4129,Harassment,3.0,9,0,0,8,Dadar,31,384.7419480014286,2.0,3.2,Completed,40.94003633633378,9.98101641775011,24,21,Rainy,3,1,Morning,1
4130,Theft,1.0,35,0,0,1,Connaught Place,67,448.345998716683,1.2,2.7,Completed,34.223775950061395,2.697785985475644,70,46,Cloudy,4,0,Night,2
4131,Assault,5.0,55,0,1,0,Connaught Place,75,499.340171002485,1.0,4.1,Completed,21.09096109963982,1.65362935714355,85,19,Sunny,3,7,Afternoon,4
4132,Fraud,3.0,9,1,1,9,Dwarka,70,1176.6579177191318,2.0,3.2,Completed,34.45795331731325,1.5335868574558815,59,20,Sunny,1,1,Afternoon,0
4133,Theft,4.0,18,1,1,6,Lajpat Nagar,78,416.68224636321486,2.0,4.3,Completed,27.84798607200291,4.086113290497776,96,42,Rainy,4,6,Afternoon,2
4134,Burglary,9.0,44,1,1,1,Lajpat Nagar,71,1461.414666786955,1.2,1.2,Completed,39.880565342193165,8.183302309518552,46,48,Sunny,4,9,Evening,2
4135,Burglary,7.0,55,1,1,6,Connaught Place,85,1204.8721058225042,1.5,4.6,Completed,26.08764847420392,7.63288389736285,73,44,Foggy,1,0,Evening,1
4136,Assault,5.0,21,1,1,8,Saket,111,1499.5906983444863,1.5,4.3,Cancelled,18.3055928161677,2.3745879035526736,94,40,Foggy,2,7,Evening,0
4137,Assault,8.0,56,1,1,7,Colaba,69,715.8089169259463,1.0,4.3,Cancelled,13.543967749027438,5.579928869482128,28,24,Cloudy,2,4,Morning,0
4138,Fraud,6.0,48,0,1,6,Karol Bagh,38,904.525868244658,1.2,1.6,Completed,19.83733666397285,3.934594719156619,30,6,Foggy,0,9,Morning,3
4139,Fraud,10.0,36,1,1,7,Andheri,81,456.5822403820286,1.0,2.1,Completed,29.723896004214332,8.402437407557802,26,7,Cloudy,2,3,Morning,0
4140,Assault,2.0,1,1,0,4,Bandra,82,925.4296512010986,2.0,4.9,Completed,15.951488570727117,8.139648011481565,89,34,Rainy,3,4,Night,1
4141,Assault,7.0,27,0,1,0,Dadar,85,1462.155413750894,1.0,4.8,Completed,11.39163968760463,8.196300801861403,49,48,Cloudy,4,5,Evening,3
4142,Burglary,1.0,45,1,1,7,Lajpat Nagar,38,94.05131199402425,1.0,1.9,Cancelled,25.70950682597192,5.490014023599503,96,13,Foggy,0,5,Evening,0
4143,Assault,3.0,58,0,1,4,Lajpat Nagar,68,469.46874899274695,2.0,2.7,Completed,22.160124151068977,8.170917983094714,56,24,Foggy,0,2,Afternoon,4
4144,Harassment,1.0,40,1,1,0,Lajpat Nagar,21,457.87654619592496,1.0,1.6,Completed,24.71367187616762,7.466908487113226,95,16,Sunny,2,8,Morning,3
4145,Theft,1.0,38,0,1,9,Connaught Place,55,1474.4363043156543,1.0,2.1,Completed,25.894669371518333,5.485227172127429,64,17,Sunny,0,2,Morning,3
4146,Assault,5.0,29,0,0,8,Karol Bagh,109,242.34161176474527,2.0,1.7,Completed,36.81246647562011,7.84118726091065,95,7,Foggy,0,5,Night,1
4147,Fraud,6.0,40,1,1,1,Saket,60,1227.9222630735514,2.0,1.3,Completed,43.63243993516137,4.080179871559643,86,31,Rainy,1,6,Evening,0
4148,Harassment,,19,1,1,1,Karol Bagh,93,448.1030771866842,2.0,3.3,Completed,19.179955305938737,7.908175773924877,67,22,Sunny,2,8,Afternoon,0
4149,Fraud,3.0,24,1,1,0,Saket,112,1297.8743208232784,1.0,2.0,Completed,42.9839607832275,6.422047036655473,29,38,Rainy,2,9,Night,2
